;Region;Country_code;Name;Substance;Year;CO2_emissions
1330;OECD_Europe;ESP;Spain;CO2;2003;339731.4664
1331;Central Europe;EST;Estonia;CO2;2003;19030.53456
1332;OECD_Europe;FIN;Finland;CO2;2003;74090.1789
1333;OECD_Europe;FRA;France;CO2;2003;404842.5696
1334;OECD_Europe;GBR;United Kingdom;CO2;2003;560427.0026
1335;OECD_Europe;GRC;Greece;CO2;2003;101831.7227
1336;Central Europe;HRV;Croatia;CO2;2003;22745.25174
1337;Central Europe;HUN;Hungary;CO2;2003;62671.43047
1338;OECD_Europe;IRL;Ireland;CO2;2003;44452.58405
1339;OECD_Europe;ISL;Iceland;CO2;2003;3101.262557
1340;OECD_Europe;ITA;Italy;CO2;2003;481155.2883
1341;Central Europe;LTU;Lithuania;CO2;2003;12491.51155
1342;OECD_Europe;LUX;Luxembourg;CO2;2003;10454.13724
1343;Central Europe;LVA;Latvia;CO2;2003;7914.267894
1344;Central Europe;MKD;North Macedonia;CO2;2003;9441.839964
1345;Central Europe;MLT;Malta;CO2;2003;2613.413855
1346;OECD_Europe;NLD;Netherlands;CO2;2003;184345.4407
1347;OECD_Europe;NOR;Norway;CO2;2003;44444.97097
1348;Central Europe;POL;Poland;CO2;2003;315293.3362
1349;OECD_Europe;PRT;Portugal;CO2;2003;62962.47266
1350;Central Europe;ROU;Romania;CO2;2003;107759.8593
1351;Central Europe;SVK;Slovakia;CO2;2003;42371.37712
1352;Central Europe;SVN;Slovenia;CO2;2003;17053.99296
1353;OECD_Europe;SWE;Sweden;CO2;2003;59655.80881
1354;Russia +;RUS;Russia;CO2;2003;1737237.87
1355;Ukraine +;UKR;Ukraine;CO2;2003;392019.9706
1356;Ukraine +;BLR;Belarus;CO2;2003;55829.72161
1357;Ukraine +;MDA;Moldova;CO2;2003;7867.824207
1358;Central Europe;SRB;Serbia;CO2;2003;59460.8060832
1359;Central Europe;MNE;Montenegro;CO2;2003;2477.5335868
1360;Central Europe;ALB;Albania;CO2;2004;4414.043142
1361;OECD_Europe;AUT;Austria;CO2;2004;79605.1103
1362;OECD_Europe;BEL;Belgium;CO2;2004;121981.0692
1363;Central Europe;BGR;Bulgaria;CO2;2004;51460.8682
1364;Central Europe;BIH;Bosnia and Herzegovina;CO2;2004;16031.75851
1365;OECD_Europe;CHE;Switzerland;CO2;2004;46429.37262
1366;Central Europe;CYP;Cyprus;CO2;2004;7788.302232
1367;Central Europe;CZE;Czech Republic;CO2;2004;131526.7087
1368;OECD_Europe;DEU;Germany;CO2;2004;863724.7474
1369;OECD_Europe;DNK;Denmark;CO2;2004;54139.04022
1370;OECD_Europe;ESP;Spain;CO2;2004;355442.3558
1371;Central Europe;EST;Estonia;CO2;2004;19402.39495
1372;OECD_Europe;FIN;Finland;CO2;2004;70449.44198
1373;OECD_Europe;FRA;France;CO2;2004;405917.4935
1374;OECD_Europe;GBR;United Kingdom;CO2;2004;560937.8502
1375;OECD_Europe;GRC;Greece;CO2;2004;101575.8785
1376;Central Europe;HRV;Croatia;CO2;2004;22726.13548
1377;Central Europe;HUN;Hungary;CO2;2004;60808.59088
1378;OECD_Europe;IRL;Ireland;CO2;2004;44982.04087
1379;OECD_Europe;ISL;Iceland;CO2;2004;3176.806301
1380;OECD_Europe;ITA;Italy;CO2;2004;492650.955
1381;Central Europe;LTU;Lithuania;CO2;2004;13064.74128
1382;OECD_Europe;LUX;Luxembourg;CO2;2004;11880.17014
1383;Central Europe;LVA;Latvia;CO2;2004;7956.767958
1384;Central Europe;MKD;North Macedonia;CO2;2004;9200.934126
1385;Central Europe;MLT;Malta;CO2;2004;2606.715275
1386;OECD_Europe;NLD;Netherlands;CO2;2004;186805.9407
1387;OECD_Europe;NOR;Norway;CO2;2004;44890.03185
1388;Central Europe;POL;Poland;CO2;2004;317475.6115
1389;OECD_Europe;PRT;Portugal;CO2;2004;64721.08827
1390;Central Europe;ROU;Romania;CO2;2004;105572.6903
1391;Central Europe;SVK;Slovakia;CO2;2004;41805.1
1392;Central Europe;SVN;Slovenia;CO2;2004;17398.65908
1393;OECD_Europe;SWE;Sweden;CO2;2004;58064.04693
1394;Russia +;RUS;Russia;CO2;2004;1738849.795
1395;Ukraine +;UKR;Ukraine;CO2;2004;367805.3179
1396;Ukraine +;BLR;Belarus;CO2;2004;59185.81298
1397;Ukraine +;MDA;Moldova;CO2;2004;7888.494538
1398;Central Europe;SRB;Serbia;CO2;2004;63900.4312416
1399;Central Europe;MNE;Montenegro;CO2;2004;2662.5179684000004
1400;Central Europe;ALB;Albania;CO2;2005;4148.476443
1401;OECD_Europe;AUT;Austria;CO2;2005;80409.99827
1402;OECD_Europe;BEL;Belgium;CO2;2005;119144.745
1403;Central Europe;BGR;Bulgaria;CO2;2005;52488.064
1404;Central Europe;BIH;Bosnia and Herzegovina;CO2;2005;16843.92488
1405;OECD_Europe;CHE;Switzerland;CO2;2005;47061.77232
1406;Central Europe;CYP;Cyprus;CO2;2005;7905.219091
1407;Central Europe;CZE;Czech Republic;CO2;2005;129042.1269
1408;OECD_Europe;DEU;Germany;CO2;2005;842099.331
1409;OECD_Europe;DNK;Denmark;CO2;2005;50670.18375
1410;OECD_Europe;ESP;Spain;CO2;2005;370427.7714
1411;Central Europe;EST;Estonia;CO2;2005;19377.59495
1412;OECD_Europe;FIN;Finland;CO2;2005;58240.91031
1413;OECD_Europe;FRA;France;CO2;2005;408165.6488
1414;OECD_Europe;GBR;United Kingdom;CO2;2005;559328.2643
1415;OECD_Europe;GRC;Greece;CO2;2005;103624.4215
1416;Central Europe;HRV;Croatia;CO2;2005;22848.41472
1417;Central Europe;HUN;Hungary;CO2;2005;61204.65286
1418;OECD_Europe;IRL;Ireland;CO2;2005;47070.86058
1419;OECD_Europe;ISL;Iceland;CO2;2005;3128.441218
1420;OECD_Europe;ITA;Italy;CO2;2005;493492.9816
1421;Central Europe;LTU;Lithuania;CO2;2005;13956.76465
1422;OECD_Europe;LUX;Luxembourg;CO2;2005;12114.13656
1423;Central Europe;LVA;Latvia;CO2;2005;8028.875731
1424;Central Europe;MKD;North Macedonia;CO2;2005;9662.889714
1425;Central Europe;MLT;Malta;CO2;2005;2634.717869
1426;OECD_Europe;NLD;Netherlands;CO2;2005;182200.1814
1427;OECD_Europe;NOR;Norway;CO2;2005;43312.45973
1428;Central Europe;POL;Poland;CO2;2005;317078.1656
1429;OECD_Europe;PRT;Portugal;CO2;2005;67985.84812
1430;Central Europe;ROU;Romania;CO2;2005;104482.9574
1431;Central Europe;SVK;Slovakia;CO2;2005;42220.06513
1432;Central Europe;SVN;Slovenia;CO2;2005;17636.13656
1433;OECD_Europe;SWE;Sweden;CO2;2005;54531.2255
1434;Russia +;RUS;Russia;CO2;2005;1739278.255
1435;Ukraine +;UKR;Ukraine;CO2;2005;356070.3045
1436;Ukraine +;BLR;Belarus;CO2;2005;60017.12663
1437;Ukraine +;MDA;Moldova;CO2;2005;8328.449614
1438;Central Europe;SRB;Serbia;CO2;2005;59119.4204064
1439;Central Europe;MNE;Montenegro;CO2;2005;2463.3091836000003
1440;Central Europe;ALB;Albania;CO2;2006;4134.680725
1441;OECD_Europe;AUT;Austria;CO2;2006;78267.96623
1442;OECD_Europe;BEL;Belgium;CO2;2006;116191.2618
1443;Central Europe;BGR;Bulgaria;CO2;2006;54033.27436
1444;Central Europe;BIH;Bosnia and Herzegovina;CO2;2006;18688.23587
1445;OECD_Europe;CHE;Switzerland;CO2;2006;46628.83215
1446;Central Europe;CYP;Cyprus;CO2;2006;8010.564676
1447;Central Europe;CZE;Czech Republic;CO2;2006;130785.0166
1448;OECD_Europe;DEU;Germany;CO2;2006;855855.4528
1449;OECD_Europe;DNK;Denmark;CO2;2006;58621.88143
1450;OECD_Europe;ESP;Spain;CO2;2006;361521.5205
1451;Central Europe;EST;Estonia;CO2;2006;18715.99506
1452;OECD_Europe;FIN;Finland;CO2;2006;69849.84205
1453;OECD_Europe;FRA;France;CO2;2006;397425.9028
1454;OECD_Europe;GBR;United Kingdom;CO2;2006;559756.8249
1455;OECD_Europe;GRC;Greece;CO2;2006;102378.388
1456;Central Europe;HRV;Croatia;CO2;2006;23034.25172
1457;Central Europe;HUN;Hungary;CO2;2006;60667.00279
1458;OECD_Europe;IRL;Ireland;CO2;2006;47685.00284
1459;OECD_Europe;ISL;Iceland;CO2;2006;3242.706238
1460;OECD_Europe;ITA;Italy;CO2;2006;487931.3617
1461;Central Europe;LTU;Lithuania;CO2;2006;14192.75864
1462;OECD_Europe;LUX;Luxembourg;CO2;2006;11941.99125
1463;Central Europe;LVA;Latvia;CO2;2006;8538.080601
1464;Central Europe;MKD;North Macedonia;CO2;2006;9647.042597
1465;Central Europe;MLT;Malta;CO2;2006;2659.904749
1466;OECD_Europe;NLD;Netherlands;CO2;2006;177744.6421
1467;OECD_Europe;NOR;Norway;CO2;2006;44011.52564
1468;Central Europe;POL;Poland;CO2;2006;330729.8648
1469;OECD_Europe;PRT;Portugal;CO2;2006;63096.62117
1470;Central Europe;ROU;Romania;CO2;2006;110834.6122
1471;Central Europe;SVK;Slovakia;CO2;2006;42218.39485
1472;Central Europe;SVN;Slovenia;CO2;2006;17944.69459
1473;OECD_Europe;SWE;Sweden;CO2;2006;55096.09463
1474;Russia +;RUS;Russia;CO2;2006;1776172.96
1475;Ukraine +;UKR;Ukraine;CO2;2006;355308.6797
1476;Ukraine +;BLR;Belarus;CO2;2006;62460.32903
1477;Ukraine +;MDA;Moldova;CO2;2006;8109.258931
1478;Central Europe;SRB;Serbia;CO2;2006;61660.0998432
1479;Central Europe;MNE;Montenegro;CO2;2006;2569.1708267999998
1480;Central Europe;ALB;Albania;CO2;2007;4244.375822
1481;OECD_Europe;AUT;Austria;CO2;2007;75438.18094
1482;OECD_Europe;BEL;Belgium;CO2;2007;113023.4232
1483;Central Europe;BGR;Bulgaria;CO2;2007;57636.896
1484;Central Europe;BIH;Bosnia and Herzegovina;CO2;2007;19722.79985
1485;OECD_Europe;CHE;Switzerland;CO2;2007;44647.55968
1486;Central Europe;CYP;Cyprus;CO2;2007;8308.270434
1487;Central Europe;CZE;Czech Republic;CO2;2007;132329.7187
1488;OECD_Europe;DEU;Germany;CO2;2007;826992.6186
1489;OECD_Europe;DNK;Denmark;CO2;2007;53883.60149
1490;OECD_Europe;ESP;Spain;CO2;2007;374686.9236
1491;Central Europe;EST;Estonia;CO2;2007;22261.38859
1492;OECD_Europe;FIN;Finland;CO2;2007;68064.46461
1493;OECD_Europe;FRA;France;CO2;2007;390273.3738
1494;OECD_Europe;GBR;United Kingdom;CO2;2007;550228.6605
1495;OECD_Europe;GRC;Greece;CO2;2007;105998.2199
1496;Central Europe;HRV;Croatia;CO2;2007;24503.58255
1497;Central Europe;HUN;Hungary;CO2;2007;59132.80663
1498;OECD_Europe;IRL;Ireland;CO2;2007;46947.77842
1499;OECD_Europe;ISL;Iceland;CO2;2007;3476.068583
1500;OECD_Europe;ITA;Italy;CO2;2007;480720.1486
1501;Central Europe;LTU;Lithuania;CO2;2007;15565.36707
1502;OECD_Europe;LUX;Luxembourg;CO2;2007;11341.54879
1503;Central Europe;LVA;Latvia;CO2;2007;8912.11127
1504;Central Europe;MKD;North Macedonia;CO2;2007;10361.08314
1505;Central Europe;MLT;Malta;CO2;2007;2723.923506
1506;OECD_Europe;NLD;Netherlands;CO2;2007;178914.6628
1507;OECD_Europe;NOR;Norway;CO2;2007;44905.00704
1508;Central Europe;POL;Poland;CO2;2007;330279.1205
1509;OECD_Europe;PRT;Portugal;CO2;2007;61488.77769
1510;Central Europe;ROU;Romania;CO2;2007;107081.4382
1511;Central Europe;SVK;Slovakia;CO2;2007;41329.01027
1512;Central Europe;SVN;Slovenia;CO2;2007;17922.17687
1513;OECD_Europe;SWE;Sweden;CO2;2007;52840.89607
1514;Russia +;RUS;Russia;CO2;2007;1779004.577
1515;Ukraine +;UKR;Ukraine;CO2;2007;366314.1847
1516;Ukraine +;BLR;Belarus;CO2;2007;61054.94049
1517;Ukraine +;MDA;Moldova;CO2;2007;8022.752287
1518;Central Europe;SRB;Serbia;CO2;2007;60343.640956799994
1519;Central Europe;MNE;Montenegro;CO2;2007;2514.3183731999998
1520;Central Europe;ALB;Albania;CO2;2008;4194.610157
1521;OECD_Europe;AUT;Austria;CO2;2008;75236.85403
1522;OECD_Europe;BEL;Belgium;CO2;2008;114381.6935
1523;Central Europe;BGR;Bulgaria;CO2;2008;54560.77118
1524;Central Europe;BIH;Bosnia and Herzegovina;CO2;2008;21649.85118
1525;OECD_Europe;CHE;Switzerland;CO2;2008;46017.87691
1526;Central Europe;CYP;Cyprus;CO2;2008;8493.628196
1527;Central Europe;CZE;Czech Republic;CO2;2008;126114.7916
1528;OECD_Europe;DEU;Germany;CO2;2008;830355.0777
1529;OECD_Europe;DNK;Denmark;CO2;2008;50633.97829
1530;OECD_Europe;ESP;Spain;CO2;2008;343093.0673
1531;Central Europe;EST;Estonia;CO2;2008;20135.54388
1532;OECD_Europe;FIN;Finland;CO2;2008;59823.70252
1533;OECD_Europe;FRA;France;CO2;2008;383004.0674
1534;OECD_Europe;GBR;United Kingdom;CO2;2008;533747.8529
1535;OECD_Europe;GRC;Greece;CO2;2008;101830.3618
1536;Central Europe;HRV;Croatia;CO2;2008;23319.48324
1537;Central Europe;HUN;Hungary;CO2;2008;57825.11452
1538;OECD_Europe;IRL;Ireland;CO2;2008;46283.6848
1539;OECD_Europe;ISL;Iceland;CO2;2008;3780.733937
1540;OECD_Europe;ITA;Italy;CO2;2008;465396.9487
1541;Central Europe;LTU;Lithuania;CO2;2008;15828.30485
1542;OECD_Europe;LUX;Luxembourg;CO2;2008;11212.47012
1543;Central Europe;LVA;Latvia;CO2;2008;8477.226962
1544;Central Europe;MKD;North Macedonia;CO2;2008;10142.19081
1545;Central Europe;MLT;Malta;CO2;2008;2732.521586
1546;OECD_Europe;NLD;Netherlands;CO2;2008;179991.4666
1547;OECD_Europe;NOR;Norway;CO2;2008;47104.27108
1548;Central Europe;POL;Poland;CO2;2008;324556.1748
1549;OECD_Europe;PRT;Portugal;CO2;2008;59408.84361
1550;Central Europe;ROU;Romania;CO2;2008;105361.741
1551;Central Europe;SVK;Slovakia;CO2;2008;41142.89586
1552;Central Europe;SVN;Slovenia;CO2;2008;18888.1412
1553;OECD_Europe;SWE;Sweden;CO2;2008;51709.91375
1554;Russia +;RUS;Russia;CO2;2008;1764309.965
1555;Ukraine +;UKR;Ukraine;CO2;2008;350632.9754
1556;Ukraine +;BLR;Belarus;CO2;2008;64761.21996
1557;Ukraine +;MDA;Moldova;CO2;2008;7924.331378
1558;Central Europe;SRB;Serbia;CO2;2008;60478.5503904
1559;Central Europe;MNE;Montenegro;CO2;2008;2519.9395996000003
1560;Central Europe;ALB;Albania;CO2;2009;4274.597464
1561;OECD_Europe;AUT;Austria;CO2;2009;68056.32505
1562;OECD_Europe;BEL;Belgium;CO2;2009;107403.8283
1563;Central Europe;BGR;Bulgaria;CO2;2009;46534.24853
1564;Central Europe;BIH;Bosnia and Herzegovina;CO2;2009;21657.72
1565;OECD_Europe;CHE;Switzerland;CO2;2009;44653.92347
1566;Central Europe;CYP;Cyprus;CO2;2009;8286.556511
1567;Central Europe;CZE;Czech Republic;CO2;2009;119707.41
1568;OECD_Europe;DEU;Germany;CO2;2009;768553.0635
1569;OECD_Europe;DNK;Denmark;CO2;2009;48443.05353
1570;OECD_Europe;ESP;Spain;CO2;2009;303775.8472
1571;Central Europe;EST;Estonia;CO2;2009;16811.39269
1572;OECD_Europe;FIN;Finland;CO2;2009;57075.48155
1573;OECD_Europe;FRA;France;CO2;2009;370375.8925
1574;OECD_Europe;GBR;United Kingdom;CO2;2009;483361.403
1575;OECD_Europe;GRC;Greece;CO2;2009;96214.10874
1576;Central Europe;HRV;Croatia;CO2;2009;21670.87981
1577;Central Europe;HUN;Hungary;CO2;2009;51689.17074
1578;OECD_Europe;IRL;Ireland;CO2;2009;41168.67372
1579;OECD_Europe;ISL;Iceland;CO2;2009;3828.280317
1580;OECD_Europe;ITA;Italy;CO2;2009;414212.7033
1581;Central Europe;LTU;Lithuania;CO2;2009;13207.4334
1582;OECD_Europe;LUX;Luxembourg;CO2;2009;10609.70592
1583;Central Europe;LVA;Latvia;CO2;2009;7750.738498
1584;Central Europe;MKD;North Macedonia;CO2;2009;9121.312871
1585;Central Europe;MLT;Malta;CO2;2009;2518.406351
1586;OECD_Europe;NLD;Netherlands;CO2;2009;174780.7473
1587;OECD_Europe;NOR;Norway;CO2;2009;45124.70024
1588;Central Europe;POL;Poland;CO2;2009;311342.6608
1589;OECD_Europe;PRT;Portugal;CO2;2009;58638.0605
1590;Central Europe;ROU;Romania;CO2;2009;85684.76075
1591;Central Europe;SVK;Slovakia;CO2;2009;37216.82368
1592;Central Europe;SVN;Slovenia;CO2;2009;16890.2221
1593;OECD_Europe;SWE;Sweden;CO2;2009;46918.61274
1594;Russia +;RUS;Russia;CO2;2009;1662056.603
1595;Ukraine +;UKR;Ukraine;CO2;2009;290659.7282
1596;Ukraine +;BLR;Belarus;CO2;2009;61623.29748
1597;Ukraine +;MDA;Moldova;CO2;2009;7805.446782
1598;Central Europe;SRB;Serbia;CO2;2009;56534.8730976
1599;Central Europe;MNE;Montenegro;CO2;2009;2355.6197124
1600;Central Europe;ALB;Albania;CO2;2010;4556.850488
1601;OECD_Europe;AUT;Austria;CO2;2010;73795.78048
1602;OECD_Europe;BEL;Belgium;CO2;2010;114977.0494
1603;Central Europe;BGR;Bulgaria;CO2;2010;49507.65645
1604;Central Europe;BIH;Bosnia and Herzegovina;CO2;2010;22215.22064
1605;OECD_Europe;CHE;Switzerland;CO2;2010;46335.021
1606;Central Europe;CYP;Cyprus;CO2;2010;7913.449051
1607;Central Europe;CZE;Czech Republic;CO2;2010;120989.1028
1608;OECD_Europe;DEU;Germany;CO2;2010;815378.388
1609;OECD_Europe;DNK;Denmark;CO2;2010;48556.61692
1610;OECD_Europe;ESP;Spain;CO2;2010;291243.1108
1611;Central Europe;EST;Estonia;CO2;2010;21557.9552
1612;OECD_Europe;FIN;Finland;CO2;2010;65842.45318
1613;OECD_Europe;FRA;France;CO2;2010;377759.8295
1614;OECD_Europe;GBR;United Kingdom;CO2;2010;500628.4967
1615;OECD_Europe;GRC;Greece;CO2;2010;89091.91574
1616;Central Europe;HRV;Croatia;CO2;2010;20938.74321
1617;Central Europe;HUN;Hungary;CO2;2010;52334.96614
1618;OECD_Europe;IRL;Ireland;CO2;2010;40922.75239
1619;OECD_Europe;ISL;Iceland;CO2;2010;3737.238523
1620;OECD_Europe;ITA;Italy;CO2;2010;424040.278
1621;Central Europe;LTU;Lithuania;CO2;2010;14039.04708
1622;OECD_Europe;LUX;Luxembourg;CO2;2010;11213.2608
1623;Central Europe;LVA;Latvia;CO2;2010;8878.573171
1624;Central Europe;MKD;North Macedonia;CO2;2010;9175.02174
1625;Central Europe;MLT;Malta;CO2;2010;2595.201041
1626;OECD_Europe;NLD;Netherlands;CO2;2010;186173.4916
1627;OECD_Europe;NOR;Norway;CO2;2010;47984.51659
1628;Central Europe;POL;Poland;CO2;2010;329363.8282
1629;OECD_Europe;PRT;Portugal;CO2;2010;53395.88599
1630;Central Europe;ROU;Romania;CO2;2010;83336.63613
1631;Central Europe;SVK;Slovakia;CO2;2010;39896.59594
1632;Central Europe;SVN;Slovenia;CO2;2010;17162.71465
1633;OECD_Europe;SWE;Sweden;CO2;2010;52881.3496
1634;Russia +;RUS;Russia;CO2;2010;1746848.095
1635;Ukraine +;UKR;Ukraine;CO2;2010;314331.2677
1636;Ukraine +;BLR;Belarus;CO2;2010;66117.70251
1637;Ukraine +;MDA;Moldova;CO2;2010;8502.14109
1638;Central Europe;SRB;Serbia;CO2;2010;58457.9703168
1639;Central Europe;MNE;Montenegro;CO2;2010;2435.7487632
1640;Central Europe;ALB;Albania;CO2;2011;4988.210526
1641;OECD_Europe;AUT;Austria;CO2;2011;72194.68653
1642;OECD_Europe;BEL;Belgium;CO2;2011;104572.5378
1643;Central Europe;BGR;Bulgaria;CO2;2011;54782.56437
1644;Central Europe;BIH;Bosnia and Herzegovina;CO2;2011;25265.56616
1645;OECD_Europe;CHE;Switzerland;CO2;2011;42298.62422
1646;Central Europe;CYP;Cyprus;CO2;2011;7655.68265
1647;Central Europe;CZE;Czech Republic;CO2;2011;118112.9189
1648;OECD_Europe;DEU;Germany;CO2;2011;788547.7043
1649;OECD_Europe;DNK;Denmark;CO2;2011;43487.54668
1650;OECD_Europe;ESP;Spain;CO2;2011;293161.7808
1651;Central Europe;EST;Estonia;CO2;2011;21673.616
1652;OECD_Europe;FIN;Finland;CO2;2011;58217.07622
1653;OECD_Europe;FRA;France;CO2;2011;364313.8653
1654;OECD_Europe;GBR;United Kingdom;CO2;2011;459017.4108
1655;OECD_Europe;GRC;Greece;CO2;2011;86135.66957
1656;Central Europe;HRV;Croatia;CO2;2011;20452.26508
1657;Central Europe;HUN;Hungary;CO2;2011;51427.41259
1658;OECD_Europe;IRL;Ireland;CO2;2011;37143.43116
1659;OECD_Europe;ISL;Iceland;CO2;2011;3604.618355
1660;OECD_Europe;ITA;Italy;CO2;2011;414907.024
1661;Central Europe;LTU;Lithuania;CO2;2011;14318.00437
1662;OECD_Europe;LUX;Luxembourg;CO2;2011;11089.92965
1663;Central Europe;LVA;Latvia;CO2;2011;8231.763325
1664;Central Europe;MKD;North Macedonia;CO2;2011;10243.83316
1665;Central Europe;MLT;Malta;CO2;2011;2582.334012
1666;OECD_Europe;NLD;Netherlands;CO2;2011;174130.3926
1667;OECD_Europe;NOR;Norway;CO2;2011;46938.41255
1668;Central Europe;POL;Poland;CO2;2011;326913.1428
1669;OECD_Europe;PRT;Portugal;CO2;2011;51544.90293
1670;Central Europe;ROU;Romania;CO2;2011;89811.68221
1671;Central Europe;SVK;Slovakia;CO2;2011;37884.5169
1672;Central Europe;SVN;Slovenia;CO2;2011;16082.26665
1673;OECD_Europe;SWE;Sweden;CO2;2011;48460.09301
1674;Russia +;RUS;Russia;CO2;2011;1832562.025
1675;Ukraine +;UKR;Ukraine;CO2;2011;333222.5186
1676;Ukraine +;BLR;Belarus;CO2;2011;62963.61902
1677;Ukraine +;MDA;Moldova;CO2;2011;8532.076675
1678;Central Europe;SRB;Serbia;CO2;2011;62785.922064
1679;Central Europe;MNE;Montenegro;CO2;2011;2616.080086
1680;Central Europe;ALB;Albania;CO2;2012;4532.852943
1681;OECD_Europe;AUT;Austria;CO2;2012;69027.1326
1682;OECD_Europe;BEL;Belgium;CO2;2012;103086.3321
1683;Central Europe;BGR;Bulgaria;CO2;2012;49915.05073
1684;Central Europe;BIH;Bosnia and Herzegovina;CO2;2012;23308.38997
1685;OECD_Europe;CHE;Switzerland;CO2;2012;43609.0197
1686;Central Europe;CYP;Cyprus;CO2;2012;7120.796657
1687;Central Europe;CZE;Czech Republic;CO2;2012;114023.1595
1688;OECD_Europe;DEU;Germany;CO2;2012;800464.7518
1689;OECD_Europe;DNK;Denmark;CO2;2012;38592.08644
1690;OECD_Europe;ESP;Spain;CO2;2012;287397.0887
1691;Central Europe;EST;Estonia;CO2;2012;20523.59716
1692;OECD_Europe;FIN;Finland;CO2;2012;52320.10238
1693;OECD_Europe;FRA;France;CO2;2012;366138.7775
1694;OECD_Europe;GBR;United Kingdom;CO2;2012;481189.9557
1695;OECD_Europe;GRC;Greece;CO2;2012;81546.19637
1696;Central Europe;HRV;Croatia;CO2;2012;18785.35604
1697;Central Europe;HUN;Hungary;CO2;2012;47643.74674
1698;OECD_Europe;IRL;Ireland;CO2;2012;37596.32987
1699;OECD_Europe;ISL;Iceland;CO2;2012;3645.902137
1700;OECD_Europe;ITA;Italy;CO2;2012;394857.325
1701;Central Europe;LTU;Lithuania;CO2;2012;14488.30537
1702;OECD_Europe;LUX;Luxembourg;CO2;2012;10867.62801
1703;Central Europe;LVA;Latvia;CO2;2012;8025.566367
1704;Central Europe;MKD;North Macedonia;CO2;2012;9620.196542
1705;Central Europe;MLT;Malta;CO2;2012;2724.874193
1706;OECD_Europe;NLD;Netherlands;CO2;2012;171643.382
1707;OECD_Europe;NOR;Norway;CO2;2012;46389.09166
1708;Central Europe;POL;Poland;CO2;2012;319701.4517
1709;OECD_Europe;PRT;Portugal;CO2;2012;49928.28606
1710;Central Europe;ROU;Romania;CO2;2012;87626.77857
1711;Central Europe;SVK;Slovakia;CO2;2012;36097.57909
1712;Central Europe;SVN;Slovenia;CO2;2012;15519.2909
1713;OECD_Europe;SWE;Sweden;CO2;2012;45726.69333
1714;Russia +;RUS;Russia;CO2;2012;1819750.137
1715;Ukraine +;UKR;Ukraine;CO2;2012;324821.836
1716;Ukraine +;BLR;Belarus;CO2;2012;64266.30854
1717;Ukraine +;MDA;Moldova;CO2;2012;8350.281374
1718;Central Europe;SRB;Serbia;CO2;2012;55738.5695808
1719;Central Europe;MNE;Montenegro;CO2;2012;2322.4403992000002
1720;Central Europe;ALB;Albania;CO2;2013;4769.330231
1721;OECD_Europe;AUT;Austria;CO2;2013;69612.67982
1722;OECD_Europe;BEL;Belgium;CO2;2013;104422.4972
1723;Central Europe;BGR;Bulgaria;CO2;2013;44450.94818
1724;Central Europe;BIH;Bosnia and Herzegovina;CO2;2013;23210.75575
1725;OECD_Europe;CHE;Switzerland;CO2;2013;44616.83572
1726;Central Europe;CYP;Cyprus;CO2;2013;6439.486755
1727;Central Europe;CZE;Czech Republic;CO2;2013;109525.9484
1728;OECD_Europe;DEU;Germany;CO2;2013;818278.3726
1729;OECD_Europe;DNK;Denmark;CO2;2013;40339.12786
1730;OECD_Europe;ESP;Spain;CO2;2013;260597.8291
1731;Central Europe;EST;Estonia;CO2;2013;22914.40688
1732;OECD_Europe;FIN;Finland;CO2;2013;53327.23649
1733;OECD_Europe;FRA;France;CO2;2013;360992.4294
1734;OECD_Europe;GBR;United Kingdom;CO2;2013;470171.8268
1735;OECD_Europe;GRC;Greece;CO2;2013;73865.85763
1736;Central Europe;HRV;Croatia;CO2;2013;18379.10453
1737;Central Europe;HUN;Hungary;CO2;2013;44788.04111
1738;OECD_Europe;IRL;Ireland;CO2;2013;36330.97906
1739;OECD_Europe;ISL;Iceland;CO2;2013;3711.37327
1740;OECD_Europe;ITA;Italy;CO2;2013;362099.3952
1741;Central Europe;LTU;Lithuania;CO2;2013;13361.42678
1742;OECD_Europe;LUX;Luxembourg;CO2;2013;10323.39113
1743;Central Europe;LVA;Latvia;CO2;2013;7777.483708
1744;Central Europe;MKD;North Macedonia;CO2;2013;8796.576849
1745;Central Europe;MLT;Malta;CO2;2013;2382.566234
1746;OECD_Europe;NLD;Netherlands;CO2;2013;169402.4106
1747;OECD_Europe;NOR;Norway;CO2;2013;46877.23946
1748;Central Europe;POL;Poland;CO2;2013;315069.0888
1749;OECD_Europe;PRT;Portugal;CO2;2013;48293.40177
1750;Central Europe;ROU;Romania;CO2;2013;79519.57404
1751;Central Europe;SVK;Slovakia;CO2;2013;36370.88324
1752;Central Europe;SVN;Slovenia;CO2;2013;15513.9499
1753;OECD_Europe;SWE;Sweden;CO2;2013;43966.15155
1754;Russia +;RUS;Russia;CO2;2013;1764193.795
1755;Ukraine +;UKR;Ukraine;CO2;2013;315185.2122
1756;Ukraine +;BLR;Belarus;CO2;2013;64427.35171
1757;Ukraine +;MDA;Moldova;CO2;2013;7491.488127
1758;Central Europe;SRB;Serbia;CO2;2013;56657.982969599994
1759;Central Europe;MNE;Montenegro;CO2;2013;2360.7492904
1760;Central Europe;ALB;Albania;CO2;2014;5095.835784
1761;OECD_Europe;AUT;Austria;CO2;2014;65929.0433
1762;OECD_Europe;BEL;Belgium;CO2;2014;97724.46043
1763;Central Europe;BGR;Bulgaria;CO2;2014;47314.84793
